bill_num,amended,short_outcome,final_action,house_vote_date,senate_vote_date,leg_cosponsors,floor_sponsors,gov_action,short_desc,long_desc,topics_all,topics_coded,t1,t1_aye,t2,t2_aye,t3,t3_aye,t4,t4_aye,t5,t5_aye,bill_group,link,notes
H0011,,LAW,"Reported Signed by Governor on February 14, 2019; Session Law Chapter 24; Effective: 02/14/2019",2019-01-30,2019-02-11,,"['Representative Chew', 'Senator Harris']",Signed,CONTROLLED SUBSTANCES - Amends existing law to revise lists of scheduled drugs and substances in the Uniform Controlled Substances Act.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/H0011/,
H0012,,LAW,"Reported Signed by Governor on February 14, 2019; Session Law Chapter 23; Effective: 07/01/2019",2019-01-30,2019-02-11,,"['Representative Wood', 'Senator Nelson']",Signed,PHARMACY - Amends existing law to revise provisions regarding opioid antagonists.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/H0012/,
H0013,,LAW,"Reported Signed by Governor on February 4, 2019; Session Law Chapter 2; Effective: Retroactive to 01/01/2019",2019-01-21,2019-01-28,,"['Representative Erpelding', 'Senator Hill']",Signed,TAXES - Amends existing law to update references to the Internal Revenue Code.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/H0013/,
H0014,,LAW,"Reported Signed by Governor on February 8, 2019; Session Law Chapter 9; Effective: Retroactive to 01/01/2019",2019-01-21,2019-02-04,,"['Representative Ellis', 'Senator Grow']",Signed,INCOME TAXES - Amends existing law to revise the method of computing a taxpayer’s net operating loss.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/H0014/,
H0015,,LAW,"Reported Signed by Governor on February 8, 2019; Session Law Chapter 10; Effective: 07/01/2019",2019-01-21,2019-02-04,,"['Representative Nichols', 'Senator Cheatham']",Signed,SALES AND USE TAX - Amends existing law to provide an exemption from the sales or use tax for any fees associated with public records requests.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/H0015/,
H0016,,LAW,"Reported Signed by Governor on February 11, 2019; Session Law Chapter 12; Effective: Retroactive to 01/01/2019",2019-01-21,2019-02-05,,"['Representative Ricks', 'Senator Burgoyne']",Signed,INCOME TAX - Amends existing law to update terminology regarding employee withholding allowances and withholding allowance certificates.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/H0016/,
H0017,,LAW,"Reported Signed by Governor on February 11, 2019; Session Law Chapter 13; Effective: Retroactive to 01/01/2019",2019-01-21,2019-02-05,,"['Representative Erpelding', 'Senator Vick']",Signed,GROCERY TAX CREDIT - Amends existing law to revise and update references to the terminology used in the Internal Revenue Code regarding dependent deductions.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/H0017/,
H0018,,LAW,"Reported Signed by Governor on March 7, 2019; Session Law Chapter 43; Effective: 07/01/2019",2019-01-28,2019-02-28,,"['Representative Zollinger', 'Senator Nelson']",Signed,ADULT PROTECTIVE SERVICES - Amends existing law to revise definitions and terminology.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/H0018/,
H0019,,LAW,"Reported Signed by Governor on February 12, 2019; Session Law Chapter 14; Effective: Retroactive to 01/01/2018",2019-01-24,2019-02-07,,"['Representative Ricks', 'Senator Cheatham']",Signed,INCOME TAXES - Amends existing law to clarify resident eligibility for the child tax credit.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/H0019/,
H0020,,LAW,"Reported Signed by Governor on February 6, 2019; Session Law Chapter 5; Effective: 02/06/2019",2019-01-21,2019-01-28,"['Representative Neil Anderson', 'Senator Mark Nye']","['Representative Anderson', 'Senator Nye']",Signed,APPROPRIATIONS - DEPARTMENT OF ADMINISTRATION - PERMANENT BUILDING FUND - Relates to the appropriation to the Department of Administration for the Division of Public Works from the Permanent Building Fund for fiscal year 2019.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/H0020/,
H0021,,H Com/HuRes,01/17; Reported Printed and Referred to Commerce & Human Resources,,,,,,"LABOR - Amends existing law to provide that labor negotiation fact finders and others shall meet in open session when meeting with both parties to the negotiation at the same time, to clarify that decisions regarding labor contract offers shall be made in open session, and to repeal the sunset on negotiations in open session.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/H0021/,
H0022,,LAW,"Reported Signed by Governor on March 7, 2019; Session Law Chapter 44; Effective: 07/01/2019",2019-02-04,2019-02-28,,"['Representative Davis', 'Senator Nelson']",Signed,OCCUPATIONAL LICENSING - Amends existing law regarding the Speech and Hearing Services Practice Act to provide that a licensee may show proof of licensure electronically and to remove the requirement that a sign language interpreter attain a minimum age to qualify for licensure.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/H0022/,
H0023,,H Transp,01/18; Reported Printed and Referred to Transportation & Defense,,,,,,MILITARY - Amends existing law to revise provisions regarding the Model State Code of Military Justice.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/H0023/,
H0024,,LAW,"Reported Signed by Governor on March 12, 2019; Session Law Chapter 77; Effective: 03/12/2019",2019-02-04,2019-03-06,,"['Representative Addis', 'Senator Crabtree']",Signed,"RECREATIONAL ACTIVITIES - Amends existing law to revise the definition of ""utility type vehicle.""",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/H0024/,
H0025,,LAW,"Reported Signed by Governor on February 14, 2019; Session Law Chapter 22; Effective: 02/14/2019",2019-01-29,2019-02-11,"['Representative Heather Scott', 'Representative John Green', 'Representative James Addis', 'Representative Dorothy Moon', 'Representative Tammy Nichols', 'Representative Scott Syme', 'Representative Rick Youngblood', 'Representative Gayann De', 'Representative James Holtzclaw', 'Representative Joe Palmer', 'Representative Jason Monks', 'Representative Christy Zito', 'Representative Megan Blanksma', 'Representative Clark Kauffman', 'Representative Kevin Andrus', 'Representative Julianne Young', 'Representative Chad Christensen', 'Representative Barbara Ehardt', 'Representative Bryan Zollinger', 'Representative Doug Ricks', 'Representative Jerald Raymond', 'Representative Mike Moyle', 'Representative Robert Anderst', 'Representative Greg Chaney', 'Representative Tony Wisniewski', 'Senator Patti Anne', 'Senator Jim Rice']","['Representative Moyle', 'Representative Wagoner', 'Senator Rice']",Signed,ANNEXATION - Amends existing law to provide a requirement regarding annexation of certain agricultural land.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/H0025/,
H0026,,LAW,"Reported Signed by Governor on February 26, 2019; Session Law Chapter 34; Effective: 07/01/2019",2019-01-31,2019-02-20,,"['Representative Vander Woude', 'Senator Guthrie']",Signed,UNDERGROUND STORAGE TANK SYSTEMS - Adds to existing law to provide a compliance date for certain rules and to provide for retroactive application of specified provisions.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/H0026/,
H0027,,LAW,"Reported Signed by Governor on March 7, 2019; Session Law Chapter 45; Effective: 07/01/2019",2019-01-24,2019-02-28,,"['Representative Dixon', 'Senator Guthrie']",Signed,INSURANCE - Amends existing law to provide that amounts in certain documents shall be rounded to the nearest whole dollar.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/H0027/,
H0028,,LAW,"Reported Signed by Governor on February 4, 2019; Session Law Chapter 3; Effective: 02/04/2019",2019-01-23,2019-01-29,,"['Representative Kauffman', 'Senator Burtenshaw']",Signed,"APPROPRIATIONS - Appropriates and transfers $140,200 from the General Fund to the Pest Control Deficiency Fund for fiscal year 2019.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/H0028/,
H0029,,H St Aff,01/21; Reported Printed and Referred to State Affairs,,,,,,ABORTION COMPLICATIONS - Amends existing law to revise a definition and to revise provisions regarding abortion complication reporting.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/H0029/,
H0030,Amended,LAW,"Reported Signed by Governor on April 4, 2019; Session Law Chapter 299; Effective: 07/01/2019",2019-04-01,2019-03-26,,"['Representative Ricks', 'Senator Burgoyne']",Signed,CRIMES - Amends existing law to provide for the appointment or designation of an evaluation committee when a criminal defendant’s alleged incompetency may be the result of a developmental disability.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/H0030/,
H0031,,LAW,"Reported Signed by Governor on February 20, 2019; Session Law Chapter 28; Effective: 07/01/2019",2019-01-28,2019-02-14,,"['Representative McCrostie', 'Senator Thayn']",Signed,DIVORCE - Amends existing law to revise a provision regarding when a final decree shall be entered.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/H0031/,
H0032,,LAW,"Reported Signed by Governor on February 20, 2019; Session Law Chapter 29; Effective: 07/01/2019",2019-01-28,2019-02-14,,"['Representative Davis', 'Senator Lodge']",Signed,MOTOR VEHICLES - Amends existing law to provide for substance use disorders service providers and substance use disorder assessments.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/H0032/,
H0033,,S Jud,"Introduced, read first time; referred to: Judiciary & Rules",2019-01-28,,,['Representative Hartgen'],,SEARCH WARRANTS - Amends existing law to provide that an oral statement shall be transcribed if requested.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/H0033/,
H0034,,LAW,"Reported Signed by Governor on February 20, 2019; Session Law Chapter 30; Effective: 07/01/2019",2019-01-29,2019-02-14,,"['Representative Scott', 'Senator Cheatham']",Signed,"SEXUAL OFFENDER REGISTRATION - Amends existing law to revise the definition of ""aggravated offense"" and to revise a provision regarding applicability.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/H0034/,
H0035,,LAW,"Reported Signed by Governor on February 8, 2019; Session Law Chapter 8; Effective: 02/08/2019",2019-01-28,2019-02-04,,"['Representative Horman', 'Senator Agenbroad']",Signed,APPROPRIATIONS - MEDICAL BOARDS - Relates to the appropriation to the Medical Boards for fiscal year 2019.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/H0035/,
H0036,,LAW,"Reported Signed by Governor on February 8, 2019; Session Law Chapter 7; Effective: 02/08/2019",2019-01-28,2019-02-04,,"['Representative Toone', 'Senator Ward-Engelking']",Signed,APPROPRIATIONS - COMMISSION FOR THE BLIND AND VISUALLY IMPAIRED - Relates to the appropriation to the Commission for the Blind and Visually Impaired for fiscal year 2019.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/H0036/,
H0037,,LAW,"Reported Signed by Governor on March 7, 2019; Session Law Chapter 46; Effective: 07/01/2019",2019-02-04,2019-02-28,,"['Representative Gibbs', 'Senator Jordan']",Signed,"HEALTH - Amends existing law to revise the definition of ""serious emotional disturbance"" regarding children’s mental health services.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/H0037/,
H0038,,LAW,"Reported Signed by Governor on February 19, 2019; Session Law Chapter 27; Effective: 07/01/2019",2019-01-31,2019-02-12,,"['Representative Kauffman', 'Senator Lee']",Signed,FOOD SAFETY MODERNIZATION ACT - Amends existing law to revise a date by which certain contracts and contracting authority shall transition to the Idaho State Department of Agriculture.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/H0038/,
H0039,,H Loc Gov,02/05; U.C. to be returned to Local Government Committee,,,,,,"IDAHO BUILDING CODE ACT - Amends existing law to provide for building plans examiners, to remove reference to the International Conference of Building Officials, and to revise a provision regarding inspector certification.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/H0039/,
H0040,,H Com/HuRes,01/24; Reported Printed and Referred to Commerce & Human Resources,,,,,,PROFESSIONAL SERVICE CONTRACTS - Amends existing law to revise provisions regarding selections for certain professional service contracts.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/H0040/,
H0041,,H Com/HuRes,01/24; Reported Printed and Referred to Commerce & Human Resources,,,,,,SEVERANCE PAY FOR PUBLIC EMPLOYEES - Repeals and adds to existing law to provide that public employees shall not be eligible for severance pay.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/H0041/,
H0042,Amended,LAW,"Reported Signed by Governor on March 14, 2019; Session Law Chapter 85; Effective: 07/01/2019",2019-03-11,2019-02-27,,"['Representative Harris', 'Senator Vick']",Signed,"LABOR - Amends existing law to provide that labor negotiation fact finders and others shall meet in open session when meeting with both parties to the negotiation at the same time, and to repeal the sunset date on negotiations in open session.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/H0042/,
H0043,,LAW,"Reported Signed by Governor on February 26, 2019; Session Law Chapter 35; Effective: 07/01/2019",2019-02-01,2019-02-19,,"['Representative Gannon', 'Senator Thayn']",Signed,"PUBLIC DEFENSE - Amends existing law to revise the term ""public defense grant"" to ""financial assistance"" and the term ""application"" to ""compliance proposal.""",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/H0043/,
H0044,,LAW,"Reported Signed by Governor on February 26, 2019; Session Law Chapter 36; Effective: 07/01/2019",2019-02-05,2019-02-20,,"['Representative Lickley', 'Senator Johnson']",Signed,FOREST PRACTICES ACT ADMINISTRATION - Amends existing law to revise annual assessment provisions regarding private owners of certain forest lands.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/H0044/,
H0045,,S Transp,"Introduced, read first time; referred to: Transportation",2019-02-14,,,['Representative Furniss'],,DRIVING BUSINESSES - Amends existing law to reduce the number of hours of classroom instruction and behind-the-wheel training that a new applicant must complete as part of a board-approved apprenticeship training program.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/H0045/,
H0046,,LAW,"Reported Signed by Governor on March 7, 2019; Session Law Chapter 47; Effective: 07/01/2019",2019-02-14,2019-02-28,,"['Representative Hartgen', 'Senator Martin']",Signed,OCCUPATIONAL LICENSING - Amends and adds to existing law to allow online examinations; to provide a new type of examination for certified shorthand reporters; and to provide for certification by endorsement.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/H0046/,
H0047,,H W/M,01/28; Reported Printed and Referred to Ways & Means,,,"['Representative Ilana Rubel', 'Representative Chris Abernathy', 'Representative Rob Mason', 'Representative Sally Toone', 'Representative John Mc', 'Representative Jake Ellis', 'Representative Elaine Smith', 'Representative Sue Chew', 'Senator Maryanne Jordan', 'Senator Grant Burgoyne']",,,PRESIDENTIAL ELECTION - Amends and adds to existing law to provide for the Agreement Among the States to Elect the President by National Popular Vote.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/H0047/,
